date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD
2011-07-01,0.3999999999999986,-6.8999999999999995,-11.300000000000011,-2.5,18.200000000000017,7.0,-1.7999999999999972,14.900000000000002,-4.5
2011-07-08,0.3999999999999986,-6.8999999999999995,-11.300000000000011,-2.5,18.200000000000017,7.0,-1.7999999999999972,14.900000000000002,-4.5
2011-07-15,0.3999999999999986,-6.8999999999999995,-11.300000000000011,-2.5,18.200000000000017,7.0,-1.7999999999999972,14.900000000000002,-4.5
2011-07-22,0.3999999999999986,-6.8999999999999995,-11.300000000000011,-2.5,18.200000000000017,7.0,-1.7999999999999972,14.900000000000002,-4.5
2011-07-29,0.3999999999999986,-6.8999999999999995,-11.300000000000011,-2.5,18.200000000000017,7.0,-1.7999999999999972,14.900000000000002,-4.5
2011-08-05,-0.7999999999999972,-2.3000000000000007,-8.0,-3.4,2.8000000000000114,9.5,-0.6999999999999957,17.900000000000002,-3.5
2011-08-12,-0.7999999999999972,-2.3000000000000007,-8.0,-3.4,2.8000000000000114,9.5,-0.6999999999999957,17.900000000000002,-3.5
2011-08-19,-0.7999999999999972,-2.3000000000000007,-8.0,-3.4,2.8000000000000114,9.5,-0.6999999999999957,17.900000000000002,-3.5
2011-08-26,-0.7999999999999972,-2.3000000000000007,-8.0,-3.4,2.8000000000000114,9.5,-0.6999999999999957,17.900000000000002,-3.5
2011-09-02,-1.2000000000000028,-2.700000000000001,-13.299999999999983,-4.999999999999999,-3.6999999999999886,10.799999999999997,0.6000000000000014,13.100000000000001,-3.5
2011-09-09,-1.2000000000000028,-2.700000000000001,-13.299999999999983,-4.999999999999999,-3.6999999999999886,10.799999999999997,0.6000000000000014,13.100000000000001,-3.5
2011-09-16,-1.2000000000000028,-2.700000000000001,-13.299999999999983,-4.999999999999999,-3.6999999999999886,10.799999999999997,0.6000000000000014,13.100000000000001,-3.5
2011-09-23,-1.2000000000000028,-2.700000000000001,-13.299999999999983,-4.999999999999999,-3.6999999999999886,10.799999999999997,0.6000000000000014,13.100000000000001,-3.5
2011-09-30,-4.599999999999994,-7.200000000000001,-12.400000000000006,-7.699999999999999,-10.0,9.5,2.1000000000000014,10.699999999999996,-2.6000000000000014
2011-10-07,-4.599999999999994,-7.200000000000001,-12.400000000000006,-7.699999999999999,-10.0,9.5,2.1000000000000014,10.699999999999996,-2.6000000000000014
2011-10-14,-4.599999999999994,-7.200000000000001,-12.400000000000006,-7.699999999999999,-10.0,9.5,2.1000000000000014,10.699999999999996,-2.6000000000000014
2011-10-21,-4.599999999999994,-7.200000000000001,-12.400000000000006,-7.699999999999999,-10.0,9.5,2.1000000000000014,10.699999999999996,-2.6000000000000014
2011-10-28,-4.599999999999994,-7.200000000000001,-12.400000000000006,-7.699999999999999,-10.0,9.5,2.1000000000000014,10.699999999999996,-2.6000000000000014
2011-11-04,-9.799999999999997,-10.6,-14.199999999999989,-8.5,-23.299999999999983,9.099999999999998,5.5,6.299999999999997,-2.0
2011-11-11,-9.799999999999997,-10.6,-14.199999999999989,-8.5,-23.299999999999983,9.099999999999998,5.5,6.299999999999997,-2.0
2011-11-18,-9.799999999999997,-10.6,-14.199999999999989,-8.5,-23.299999999999983,9.099999999999998,5.5,6.299999999999997,-2.0
2011-11-25,-9.799999999999997,-10.6,-14.199999999999989,-8.5,-23.299999999999983,9.099999999999998,5.5,6.299999999999997,-2.0
2011-12-02,-7.600000000000001,-11.399999999999999,-27.69999999999999,-8.399999999999999,-35.5,7.600000000000001,5.399999999999999,4.299999999999997,2.3000000000000007
2011-12-09,-7.600000000000001,-11.399999999999999,-27.69999999999999,-8.399999999999999,-35.5,7.600000000000001,5.399999999999999,4.299999999999997,2.3000000000000007
2011-12-16,-7.600000000000001,-11.399999999999999,-27.69999999999999,-8.399999999999999,-35.5,7.600000000000001,5.399999999999999,4.299999999999997,2.3000000000000007
2011-12-23,-7.600000000000001,-11.399999999999999,-27.69999999999999,-8.399999999999999,-35.5,7.600000000000001,5.399999999999999,4.299999999999997,2.3000000000000007
