date,CNH,IDR,INR,KRW,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF
2019-02-15,0.0046959615588820945,0.010099690709815966,0.006971897597707167,2.8862816328494544e-05,0.010257951687598015,0.0035447642544539255,0.012640303403349972,0.009355780758815437,0.007287650422618551,-0.01630943333963876,0.02349688377282136,0.0021500253778169902,-0.0027977176081199306
2019-02-22,0.008199939630464635,0.004946755718590571,0.014239855777835878,-0.002271582605210447,0.015408769217286351,0.007118591706818358,0.0037451085238974727,0.009031268954378523,0.007746758711978994,-0.009157713591591682,0.0359654326833497,0.010934383890976954,0.0035643806575054583
2019-03-01,0.011127247996628956,-0.0111054099255838,0.017376820779010718,-0.002218206056317366,0.013944584040942535,0.002520047485330738,-0.016321459589945075,0.006653437869604279,-0.03075406097798951,-0.004317765265726092,0.0009082123366370379,0.014821527867327088,0.01194795381969991
2019-03-08,0.012660494739351609,-0.023017634715274585,0.027909377715915985,-0.0068251100298020876,0.0012914961935849255,0.0009364872987701451,-0.011725427997513097,0.004488389811919158,-0.025357437037162308,-0.020381590333583645,-0.00707960323734112,0.016143252414096292,0.014041122753630737
2019-03-15,0.009733876102110788,-0.011222451625109453,0.04374406241526427,-0.009414121536144729,-0.000889084647820516,0.0023802626120643933,-0.020849359918819216,0.0028065761970553793,-0.010911669944408346,0.00049259994183501,-0.008580230553906859,0.020701870024812666,0.015465682510745708
2019-03-22,3.980240359443676e-05,-0.019328977189856468,0.03208992900081943,-0.012631519278867031,-0.010700137933685188,0.00019141626939252762,-0.018390860816507038,7.914568489275479e-05,-0.017032104955780697,-0.0043837910530820055,-0.03285861992497307,0.018548330676014316,0.0013962875240179674
2019-03-29,0.0012840839482097205,-0.0036012561553257823,0.035127330715125055,-0.004640735006028553,-0.013807608404211335,0.004018728574876996,-0.0025294326349468085,0.006869750920597564,0.00921347293058931,-0.0007311933807621716,-0.021108981937107727,0.013285391964200517,-0.022265171169561525
2019-04-05,0.002226465560483034,0.012096546264451788,0.023956871536027366,-0.00025793212462911757,0.006620412499923756,0.0034285830090726214,-0.00865207211988677,0.00879535779975738,0.016178545020389862,0.02008542598767199,0.015592075588239397,0.014217298960035022,-0.020208170473135348
2019-04-12,0.0035557667691435623,0.008982945668145111,0.0029856964953089956,0.0047658731379381005,0.019984775419278917,0.0013892859562691525,-0.003764096827234982,0.005785267913142258,0.015331075956937008,0.02134007380320651,0.004738123782479439,0.015124466775824455,-0.02071737180151215
2019-04-19,0.010262660071856819,0.015656508229932673,-0.0006452927284814154,0.007153891092875061,0.019041843109247458,0.0006331750049118018,0.0008084704727672498,0.006590087937595775,0.013605877485132353,0.023772284217584837,0.03233039150659335,0.01023256604394968,-0.004139624047883459
2019-04-26,0.004211733781909456,0.0072346066435373495,-0.010048805364676503,-0.012828393282782733,0.012305083935617675,-0.001653268031986637,-0.0031387256253476437,0.0031271417540361273,0.011227111019897637,0.02804854830763246,0.014775309207223454,0.004282543623578498,0.004034312433322697
2019-05-03,0.002797629058249625,-0.009176972394700156,-0.004265729340986898,-0.02317623784701906,0.003110984520377622,-0.004325212650923265,-0.0013854543887643577,-8.313567737003812e-05,0.0159734329871982,-0.0005196789840334979,-0.008977997856471269,0.0010629412167178281,-0.005532052078582185
2019-05-10,-0.016039699759458678,-0.017382451796371892,-0.008002701813900106,-0.03789366980911969,-0.013367994879840818,-0.00562251536454407,0.0037622522932194173,-0.002592032053791573,0.007505085805204261,-0.017758428154823633,-0.004702452379174184,-0.0006836160271854112,-0.0040883995985038606
2019-05-17,-0.02882893988626869,-0.023710405055506503,-0.0016959489435490684,-0.041837575004107765,-0.019357101273120014,-0.012989147405721537,-0.001706723005499849,-0.013664437125740725,-0.008375861408949262,-0.013170872185272275,-0.03269190247389642,0.002793247229486692,-0.015034375211574936
2019-05-24,-0.021372766196476378,-0.009717309357773225,0.008851817500221392,-0.024468305655938816,-0.004578713695359461,-0.013065257172197885,-0.0025834003734869666,-0.019498865466514803,-0.013740108861424509,-0.015812520129543733,-0.009578801506470624,0.0008545536121873465,-0.011691722933071205
2019-05-31,-0.02242229896724489,0.004257463204367302,-0.007040925302567182,-0.014507652105429026,-0.009277753533984282,-0.008052375478244386,0.004336885292028378,-0.018850777951474974,0.008593714895463723,-0.02937984262937649,-0.01876174989844409,0.004900256544441596,-0.0035705161152300626
2019-06-07,-0.008783178112528203,0.018009495624063645,0.006591323208871715,0.0012253723070499577,0.0012786146125891495,-0.001407396688363963,-0.0001391131594112808,-0.009055017212446628,0.01584512042376134,-0.031033725678475614,-0.0008208617407150336,0.011373329252090279,0.008062841521145928
2019-06-14,0.005312214511939362,0.015271087146902878,0.00032438473840669217,0.008109747263773975,0.008050393818348909,0.004981848008898313,0.013505468212468442,-0.00029475688395345315,0.02780060708004396,-0.018801880611171565,0.006081890317860935,0.01213130098899939,0.014095859692587445
2019-06-21,0.005438516599201974,0.01252380630459158,-0.0004205858099693184,0.02312197183780836,0.00654649820941709,0.007466104389037403,0.022397641375157328,0.020023019323139254,0.02732294300721163,-0.02041349931562627,0.0072283555250363075,0.004596699039867071,-0.00446950987999124
2019-06-28,0.004960020584921991,0.006569596360643833,0.013354192405368684,0.025086092373255063,0.013155868016913642,0.007720055936659181,0.01698607016046407,0.018571256782416133,-0.003003791034112099,-0.007485966353285587,0.030100694865506032,0.008492703518991533,0.005311242944130256
2019-07-05,0.013304832397879702,0.0027016325516279393,0.018316182450472687,0.014901227217824753,0.011869150262438009,0.0035118860305405884,0.017901928460745415,0.011174668166344923,-0.01014423690606494,0.011520124120921044,0.018707158237065407,-0.00467261328517739,-0.013054800273304084
2019-07-12,0.007663641934190944,0.007604890643794146,0.022514686865864556,0.005553736870617668,0.012616152576277012,0.0020732212807579933,0.0010454457706098545,0.012487195137402936,0.011016788122322034,-0.009055950969160455,0.022668263691691285,-0.014714228981908342,-0.021483118852201902
2019-07-19,0.005899454364502569,0.009098466249409949,0.015356913201953724,-0.0052745923903322,0.008273272036736036,0.004498934285067769,0.0018753767395296786,0.0013334012148648127,0.02148632248824062,0.0019468113524154142,-0.030300139083638496,0.000508462046102446,0.0034563584340096647
2019-07-26,0.009048350441849845,0.009623007137767753,0.012638377847218833,-0.012046661194838635,0.003896729201113574,-0.00348268956687431,0.00045693599521270424,0.0035603622827207067,0.009452243812781815,0.016712412745200418,-0.055632275228354164,-0.013783838877932438,-0.010594584789268023
2019-08-02,-0.005694922612375341,-0.0016555311282276126,-0.01045054108726137,-0.019270493519694572,-0.009224111686675083,-0.007294513120737008,-0.0014110244630758636,-0.005647110748505879,-0.0029901471876091854,-0.0003702246790665449,-0.07235725019547105,-0.013930413260489244,-0.008699018140038674
2019-08-09,-0.02366735177868573,-0.004007777473671654,-0.027214276637470957,-0.026421255200893896,-0.020936636528556575,-0.013829755124121667,0.003992119535575398,-0.005202080040601426,-0.023049751930720303,-0.0025824946443401826,-0.0834582815680403,-0.007972167569520664,0.007942061815810692
2019-08-16,-0.014717961454270017,-0.0010109026422655439,-0.017959735432058782,-0.01683535779321514,-0.030820564037374806,-0.014956665663659875,-0.00787095016790727,-0.0010120476672996724,-0.030114939600247685,-0.0041108949936549035,-0.025563516227524737,-0.020070989524062322,0.0027005639057646625
2019-08-23,-0.02498042804273247,-0.008637031994269061,-0.02450373408078389,-0.014551631502396396,-0.03039881270396945,-0.011477771951459817,-0.002612740848609257,-0.0036506191285349174,-0.02575861947512644,-0.015771535559637593,-0.022055406756329957,-0.019920215084177073,-0.009785937919063443
2019-08-30,-0.021678029560609297,0.01125401245348928,-0.0027090411284105623,0.013414452202184242,-0.010999724533280974,-0.0019720248976191034,0.002344621829790874,0.01089011759186419,-0.007148830859876771,-0.010618361876682582,-0.0006856926097354096,-0.00606897856229176,-0.004805401778805918
2019-09-06,0.00036519466343455306,0.01605802662384808,0.013649417626964722,0.04000019232587017,0.0027722528048635484,0.008249633747356431,0.0005514944606117211,0.01133095965068997,0.014985114893651962,0.006179535335994531,0.014712397630393538,0.0022050823990923205,-0.012110395682292842
2019-09-13,-0.0024277796796417367,0.0018702051130328502,0.015229072592175008,0.03233881598250997,0.006798042156489437,0.005892945064243224,0.013309850049314561,0.010565420656860496,-0.006021756870214504,0.0001944726935794337,0.0067798417435353696,0.005291430657183165,-0.011673781426949461
2019-09-20,0.001362632164161931,0.003554805200177061,0.015689926688905977,0.02925799624429766,0.004501692149831843,0.007612099330703523,0.00800338353893795,0.012119944420191035,-0.030973107628312034,0.003338199554987698,0.011924577630792459,-0.004250815260860432,-0.006719294195470999
2019-09-27,0.010053399996944778,-0.007753772905103094,0.013102452109656815,0.01521684774926231,0.002602274530935966,0.0037638629761478117,-0.003561257549937462,0.010461566703912194,-0.022750484884989673,0.007034697640518938,0.0018652282916342949,-0.008488131111768752,-0.013162469352262595
2019-10-04,0.009206133803972755,-0.007546957044508923,-0.00045230480781900846,0.005417850734579564,-0.0010856801461029478,0.002628880225177986,0.0037223746730097006,0.013907497321018251,-0.008785126097807822,0.001419723971067927,0.00758806257228871,0.0013125502756417377,-0.00759051060707078
2019-10-11,-7.782557764329182e-05,-0.013639701669165467,-0.013853473831120632,0.002377670629157902,0.0038205326527589703,-0.0001955719746555974,-0.006000426550954486,0.011650071502934557,-0.018524499402106726,-0.0038016363845054402,-0.0006675378374176102,0.002023806944089819,-0.006675382550509925
2019-10-18,0.000994775354813297,-0.016258264482498556,-0.0136579627735593,0.0028295892354826893,0.005980695686115779,0.0007785547984886744,-0.006874355479159509,0.007301383160455792,0.0035196222708613785,-8.180984993100444e-05,0.00331656291570938,0.020130810022446564,0.0049773745180639335
2019-10-25,0.0022718234690577224,-0.01110517979698385,-0.014009076271811784,0.014279431297454109,0.0015067810306794646,0.002270982235755299,0.0031158711149745846,0.005219067240433196,0.01377945141825561,-0.006657162897122754,-0.018630331466527095,0.020833451186474988,0.019669339032649148
2019-11-01,0.0009258456442440936,-0.01683645520924035,0.00112854298027592,0.01680326831670437,0.01530229164961915,0.002923611966214221,-0.004231158005932932,0.0018947012788908045,-0.012675897278685134,-0.026717625631903497,-0.0478187426876267,0.010579066712898173,0.015353387175386672
2019-11-08,0.008238782918293398,-0.007207089492327899,-0.00536202841129026,0.024130683922478427,0.014808274631798882,0.006212861312943189,-0.004770460262127501,0.0018850507002222618,-0.02479489814568407,-0.019230395428655882,-0.04279420644842379,0.00934294999862386,0.0005735690989627368
2019-11-15,0.008437130712668921,-0.0033629897654141733,-0.011542175988456197,0.022485718361864318,0.010218371721187454,0.003169703370641184,-0.00201376542228626,0.0006968624489686638,-0.027394682705422228,-0.027554451623238697,-0.08260658554089131,0.002959871301369277,-0.0046120824284574
2019-11-22,-0.0012655287710065868,-0.011161391441731366,-0.020105523930829493,0.0007845377636998777,0.004323460407255753,-0.0019859261056958547,-0.006271017894121752,-0.00025872371762762896,-0.04974261927316139,-0.032319072687235495,-0.07954356614731656,-0.002990847631026264,-0.010447195993773679
2019-11-29,0.002368578767965058,-0.008611936475649827,-0.02466362905472073,-0.005947355212675965,-0.007958980146975315,-0.004631664494282327,-0.003571718827782471,-0.00048029209450471243,-0.05526882102147828,-0.021969479108307478,-0.07135447432418826,-0.014403556739595319,-0.014788247811493408
2019-12-06,-0.008309154517339087,-0.0071156039009151835,-0.007366042430684377,-0.028802078124050765,-0.011444287129845384,-0.00491492074406849,-0.0077431282768109615,-0.007266409097623483,-0.024323706104161152,-0.010587232559292326,-0.037449496201148964,-0.010370615019916053,0.004375783318443419
2019-12-13,-0.004680568862646472,-0.005877536843876237,0.006332351971944997,-0.01603971463969305,-0.007140070473974393,-0.0011190844274928384,-0.0070950946731340525,0.003506466308627723,0.014116009118545134,0.013817424760423394,0.014785661402307491,-0.0021413495789710853,0.014782862792556938
2019-12-20,0.006055258653067576,0.0042696521504739515,0.003744122551162938,0.014786816979183121,-0.0009692758795247774,0.004443562815509651,-0.006072542359881003,0.010983308628213053,0.023886845241465005,0.03621214044967443,0.0606134571072969,0.0059175701914373265,0.00797245868653732
2019-12-27,-0.0029795916965747946,0.0003074421855867983,0.0018746244700739764,0.011230284230645095,-0.007827826567667695,0.0019904026506663243,-0.006551090001706015,0.00715081310460965,0.02985969764294477,0.03565149097086312,0.06941472550532544,0.008349539173982271,0.006652881524189316
2020-01-03,0.003533790914651267,0.0017969842680721256,-0.002659236615597844,0.015613577583005986,-0.013565090311635778,0.002248193267823761,-0.0025358343811743367,0.009399427423319394,0.043640715291459506,0.028074824620948576,0.019692772768304265,0.01068711415180211,0.0025044107691110143
2020-01-10,0.012481384026128892,0.014722347623011079,0.0028646595215880595,0.020639162535863276,-0.0012143118255372176,0.004643839986264745,-0.004153549222246465,0.009639928885243246,0.019415469282539802,0.019076167098447186,-0.002357673893693988,0.01031679905903505,-0.010007514827352834
2020-01-17,0.016622209182662412,0.013757824426330023,0.0038807662645116074,0.0020102820880161017,-0.009170670077417344,0.002588539212237292,-0.012089921510053496,0.005083500216908558,-0.022246360790979216,0.01761864788690793,-0.025184975048155374,0.00527754775150548,-0.01419210088238455
2020-01-24,0.015314123931826103,0.020872356817801193,0.0028961328578691967,0.0029481058081742466,7.657921213556455e-05,0.006345136861445909,-0.015071302855443761,0.006096014350777352,-0.006833517050833293,0.0156350262541574,-0.01883708805361122,-0.00030442079932001265,-0.014899419968751113
2020-01-31,0.006617534533638713,0.0072389599680674245,-0.004626226467179373,-0.01613777009574915,0.0003939127133442081,-0.00519798803390516,-0.036122453396716214,-0.002971082830885351,-0.029408461831336493,0.012098269608890863,-0.03333009458943719,-0.015917220625228122,-0.024318549593752934
